event	freq_diff	mean_logtpm	pval	pval.corr	comparison	group.i	group.j	mean_freq.i	mean_freq.j
Anogam_AGAP005049-RA	0	0.146528678901687	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005051-RA	0	0.563175997191311	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005053-RA	0	1.32386018670091	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005054-RA	0.0594487115980986	1.13032445574122	0.0563310069790628	0.117523816438212	OeCa A	Oe	Ca	0.684640068307723	0.625191356709624
Anogam_AGAP005054-RB	-0.0594487115980987	1.1614162756323	0.0488534396809571	0.117523816438212	OeCa A	Oe	Ca	0.315359931692277	0.374808643290376
Anogam_AGAP005056-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005059-RA	0	1.36246150276395	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005060-RA	0	-0.455609141966748	0.111665004985045	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005063-RA	0	0.00789837887016185	0.110667996011964	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028441-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005067-RA	NA	0.53253495430895	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP005068-RA	0	2.32727065346217	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005070-RA	0	1.02015901340562	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005071-RB	-0.119676341515047	0.291764082098972	0.0338983050847458	0.117523816438212	OeCa A	Oe	Ca	0.104165428724165	0.223841770239212
Anogam_AGAP005071-RA	0.119676341515047	0.831830662587164	0.0398803589232303	0.117523816438212	OeCa A	Oe	Ca	0.895834571275835	0.776158229760788
Anogam_AGAP005072-RA	0	-0.5520566070419	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005080-RA	0	-0.299843284430285	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005092-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005094-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005096-RA	NA	-Inf	NA	NA	OeCa A	Oe	Ca	NA	1
Anogam_AGAP005098-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005101-RA	0	1.12932711390725	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005102-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005103-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028443-RA	0	0.184201245199049	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005107-RA	0	2.57467173151682	0.0857427716849452	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP028444-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005109-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005113-RA	0	2.03144401978445	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005114-RB	0.0546736214917177	1.04612239574774	0.0603190428713858	0.117523816438212	OeCa A	Oe	Ca	0.806037540859386	0.751363919367668
Anogam_AGAP005114-RA	-0.0546736214917176	-1.08895557631438	0.0633100697906281	0.117523816438212	OeCa A	Oe	Ca	0.193962459140615	0.248636080632332
Anogam_AGAP005115-RA	0	-0.00138457865048546	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005117-RA	0	0.36550249959852	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005119-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005120-RA	0	0.206706897016092	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005122-RA	0	1.51852235084772	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005123-RA	0	0.80336926514551	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005124-RA	0.174903203096385	1.27993854897304	0.0259222333000997	0.117523816438212	OeCa A	Oe	Ca	0.359991628208046	0.185088425111661
Anogam_AGAP005124-RB	-0.10738511543883	0.42381247929037	0.0333998005982054	0.117523816438212	OeCa A	Oe	Ca	0.478485760594498	0.585870876033328
Anogam_AGAP005124-RC	-0.0675180876575548	1.21532567099708	0.057826520438684	0.117523816438212	OeCa A	Oe	Ca	0.161522611197455	0.22904069885501
Anogam_AGAP005125-RA	0	0.635350942869279	0.104187437686939	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005126-RA	0	1.96236788052631	0.0812562313060817	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005127-RA	0	1.50667680532127	0.0922233300099701	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005129-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005131-RA	0	1.31055338946035	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005133-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005135-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005137-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005138-RA	0	1.11813827262209	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005139-RA	0	0.0236949077808206	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005143-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005147-RB	-0.0380109396058853	1.39274224401689	0.0747756729810568	0.117523816438212	OeCa A	Oe	Ca	0.138172521021793	0.176183460627678
Anogam_AGAP005147-RA	0.0380109396058853	0.663160925280915	0.0603190428713858	0.117523816438212	OeCa A	Oe	Ca	0.861827478978207	0.823816539372322
Anogam_AGAP005149-RA	0	0.905837926644073	0.113659022931206	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005150-RA	0	0.85097253483476	0.0917248255234297	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005156-RA	0	1.02104140523578	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005158-RA	0	1.69039484769888	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005159-RA	0	1.15474170707657	0.10518444666002	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005160-RD	0.043316487989816	0.100019863067555	0.0588235294117647	0.117523816438212	OeCa A	Oe	Ca	0.157489223657191	0.114172735667375
Anogam_AGAP005160-RE	0.0300878293574824	-Inf	0.0497017892644135	0.117523816438212	OeCa A	Oe	Ca	0.609609620761937	0.579521791404455
Anogam_AGAP005160-RB	-0.0106827654053574	-Inf	0.0646123260437376	0.117523816438212	OeCa A	Oe	Ca	0.0936478247038695	0.104330590109227
Anogam_AGAP005160-RA	0.0112526294851517	0.402490712854247	0.0877367896311067	0.117523816438212	OeCa A	Oe	Ca	0.0381718185943068	0.0269191891091551
Anogam_AGAP005160-RC	-0.0739741814270928	1.78299536862186	0.0488534396809571	0.117523816438212	OeCa A	Oe	Ca	0.101081512282696	0.175055693709788
Anogam_AGAP005162-RA	-0.0571621020727573	1.50953902171168	0.0568295114656032	0.117523816438212	OeCa A	Oe	Ca	0.315628799946788	0.372790902019545
Anogam_AGAP005162-RB	0.0571621020727574	-Inf	0.0357852882703777	0.117523816438212	OeCa A	Oe	Ca	0.684371200053212	0.627209097980455
Anogam_AGAP005164-RA	0	1.16926038532878	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005165-RA	0	0.663890431429225	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005170-RA	0	0.0235150498192193	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005171-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005173-RA	0	0.575123954455386	0.113659022931206	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005174-RA	0	1.42069432612425	0.112662013958126	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005178-RA	0	1.5392784961275	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005180-RA	0	3.13664360480779	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005181-RA	0	1.40124032815029	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005183-RA	0	-0.0481064290551362	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005189-RA	0	1.88201614147092	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005190-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005192-RA	0	1.37413973848019	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005194-RA	0	0.909263075891862	0.106679960119641	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005195-RA	0	1.59861028739792	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005196-RA	0	1.18616121460688	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005197-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005199-RA	0.160671220220151	-Inf	0.0168986083499006	0.117523816438212	OeCa A	Oe	Ca	0.909990528772035	0.749319308551884
Anogam_AGAP005199-RB	-0.160671220220151	1.28997691985217	0.0343968095712862	0.117523816438212	OeCa A	Oe	Ca	0.0900094712279651	0.250680691448116
Anogam_AGAP005200-RA	0	0.831727780673287	0.108673978065803	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005201-RA	0	0.548465010279801	0.0977068793619142	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005203-RC	-0.0476539415117373	0.455236617456819	0.0598205383848455	0.117523816438212	OeCa A	Oe	Ca	0.193643524315646	0.241297465827384
Anogam_AGAP005203-RJ	-0.000618681342463711	-Inf	0.0705765407554672	0.117523816438212	OeCa A	Oe	Ca	0.0148933695877346	0.0155120509301983
Anogam_AGAP005203-RD	-0.163964301721018	0.620009003210877	0.0179461615154536	0.117523816438212	OeCa A	Oe	Ca	0.133167460579042	0.29713176230006
Anogam_AGAP005203-RH	0	1.39823012668084	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP005203-RE	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP005203-RF	-0.0433531261107608	1.70155585038015	0.0672981056829511	0.117523816438212	OeCa A	Oe	Ca	0.172886961277619	0.21624008738838
Anogam_AGAP005203-RA	0.25559005068598	1.50142603136573	0.0179461615154536	0.117523816438212	OeCa A	Oe	Ca	0.485408684239958	0.229818633553978
Anogam_AGAP005203-RB	0	0.201854012871236	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP005205-RC	-0.0138349274422341	0.715251170334798	0.0857427716849452	0.117523816438212	OeCa A	Oe	Ca	0.0443533513124909	0.058188278754725
Anogam_AGAP005205-RB	0.087406370883955	1.1108912629867	0.0418743768693918	0.117523816438212	OeCa A	Oe	Ca	0.566139208544757	0.478732837660802
Anogam_AGAP005205-RA	-0.0735714434417209	0.430400216581913	0.0423728813559322	0.117523816438212	OeCa A	Oe	Ca	0.389507440142752	0.463078883584473
Anogam_AGAP005207-RA	0	1.14337638852569	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005209-RA	0	1.77139253303725	0.0807577268195414	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005211-RA	0	1.4686219067655	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005213-RA	0.22818975971861	-0.33360001881402	0.0174476570289133	0.117523816438212	OeCa A	Oe	Ca	0.778097771921054	0.549908012202444
Anogam_AGAP005213-RD	-0.115899407742737	0.799715461503544	0.0373878364905284	0.117523816438212	OeCa A	Oe	Ca	0.190165047262026	0.306064455004763
Anogam_AGAP005213-RF	0	-0.370699834853895	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	0	0
Anogam_AGAP005213-RB	-0.112290351975873	0.23526473038195	0.0319042871385842	0.117523816438212	OeCa A	Oe	Ca	0.0317371808169202	0.144027532792794
Anogam_AGAP005214-RA	NA	0.434384621043519	NA	NA	OeCa A	Oe	Ca	NA	NA
Anogam_AGAP005215-RA	0	0.54212245543991	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005217-RA	0	0.600933620350487	0.094715852442672	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005218-RA	0	0.582047442932129	0.114157527417747	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005220-RA	0	0.921890684368595	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005225-RA	0	0.209927218304808	0.098703888334995	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005226-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP013141-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005228-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005229-RA	0	0.551068176639964	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005230-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005231-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005233-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005234-RA	0.0178674283567419	-Inf	0.058648111332008	0.117523816438212	OeCa A	Oe	Ca	0.38661456782558	0.368747139468838
Anogam_AGAP005234-RB	-0.0178674283567419	1.18619856083913	0.0847457627118644	0.117523816438212	OeCa A	Oe	Ca	0.61338543217442	0.631252860531162
Anogam_AGAP005235-RA	0	1.72016018323819	0.0882352941176471	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005236-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005239-RA	0	1.29716503688693	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005243-RA	0	0.69503123432028	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005244-RB	-0.0971961090535378	-Inf	0.0278330019880716	0.117523816438212	OeCa A	Oe	Ca	0.433863667515286	0.531059776568824
Anogam_AGAP005244-RA	0.0971961090535377	1.47709692059278	0.03938185443669	0.117523816438212	OeCa A	Oe	Ca	0.566136332484714	0.468940223431176
Anogam_AGAP005246-RE	-0.00941054123440893	0.329335308074481	0.0927218344965104	0.117523816438212	OeCa A	Oe	Ca	0.379629880868503	0.389040422102912
Anogam_AGAP005246-RC	-0.0260019744328453	0.552269047185671	0.0717846460618146	0.117523816438212	OeCa A	Oe	Ca	0.0808819621395124	0.106883936572358
Anogam_AGAP005246-RD	0.0549652600306124	-Inf	0.036779324055666	0.117523816438212	OeCa A	Oe	Ca	0.451800611527829	0.396835351497217
Anogam_AGAP005246-RA	-0.0195527443633582	-Inf	0.0566600397614314	0.117523816438212	OeCa A	Oe	Ca	0.0876875454641546	0.107240289827513
Anogam_AGAP005249-RA	0	2.39526753140724	0.0942173479561316	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005252-RA	0	0.162339812336067	0.0957128614157527	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005254-RA	-0.55	-Inf	0.000994035785288283	0.117523816438212	OeCa A	Oe	Ca	0.2	0.75
Anogam_AGAP005254-RB	0.55	-0.0348435417092368	0.0049850448654038	0.117523816438212	OeCa A	Oe	Ca	0.8	0.25
Anogam_AGAP005255-RA	0	-0.163498184755515	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005256-RA	0	-0.608873592456266	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005259-RA	0	1.13177152343554	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005260-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005262-RA	0	1.72338948215705	0.0867397806580259	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005264-RA	0	-0.419719186513057	0.0882352941176471	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005265-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005266-RA	0	-0.0667639236005842	0.116151545363908	0.117885273740226	OeCa A	Oe	Ca	1	1
Anogam_AGAP005268-RA	0	-0.532816461323523	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005269-RA	0	1.87331072928768	0.0997008973080758	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005270-RA	0	1.84729815719682	0.0882352941176471	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005274-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005277-RA	0	1.29803741981934	0.0972083748753739	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005281-RA	0	-0.00607094112225828	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005287-RA	0	0.996254278200116	0.10568295114656	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005290-RA	0	1.30011302842179	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005292-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005295-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005298-RA	0	-0.386803414679859	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005300-RC	-0.00937678436752223	1.11664881816203	0.0897308075772682	0.117523816438212	OeCa A	Oe	Ca	0.105919008285886	0.115295792653409
Anogam_AGAP005300-RA	-0.0397904460211076	0.903468414513862	0.0672981056829511	0.117523816438212	OeCa A	Oe	Ca	0.200292630883658	0.240083076904766
Anogam_AGAP005300-RB	0.0491672303886299	0.241881905897312	0.0588235294117647	0.117523816438212	OeCa A	Oe	Ca	0.693788360830455	0.644621130441825
Anogam_AGAP005301-RA	0	0.694734792600481	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005306-RA	0	-0.149098792768983	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP029009-RA	0	0.506936617089411	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005308-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005311-RA	0	-0.180529947014812	0.0992023928215354	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005312-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005314-RA	0	0.960356000319062	0.129112662013958	0.129166937637309	OeCa A	Oe	Ca	1	1
Anogam_AGAP005315-RA	0	1.63451047105888	0.101196410767697	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005316-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005317-RA	0	1.07375424176703	0.094715852442672	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005318-RA	0	0.839612774592505	0.0927218344965104	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005321-RA	0	1.12914049343445	0.102193419740778	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005328-RA	0	1.94351531774771	0.0952143569292124	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005329-RA	0	0.550148785553448	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005330-RA	0	0.961347920326898	0.128614157527418	0.128695273674422	OeCa A	Oe	Ca	1	1
Anogam_AGAP005331-RA	0	1.16689094847012	0.0942173479561316	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005335-RA	0	0.952035759727903	0.108175473579262	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005337-RA	0	0.478679034351775	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005338-RA	0	-0.0678665074143523	0.113659022931206	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005339-RA	0	1.4274284261468	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005340-RA	0	0.571523229815568	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005341-RB	0.0414748749863409	0.549997511632473	0.0648055832502493	0.117523816438212	OeCa A	Oe	Ca	0.128420872539923	0.0869459975535819
Anogam_AGAP005341-RA	-0.0414748749863409	0.656737108815665	0.0682951146560319	0.117523816438212	OeCa A	Oe	Ca	0.871579127460077	0.913054002446418
Anogam_AGAP005342-RA	0	1.3738192547505	0.100199401794616	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005343-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005347-RA	0	0.351313945513913	0.103190428713858	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005348-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005351-RA	0	0.854468105531562	0.10468594217348	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005353-RA	0	-0.867105429687786	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005362-RA	0	0.963710798822727	0.120638085742772	0.121019476346848	OeCa A	Oe	Ca	1	1
Anogam_AGAP005363-RA	0	1.87566759268117	0.101694915254237	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005365-RA	0	0.474977919849783	0.0982053838484546	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005368-RA	0	1.44198217859342	0.114656031904287	0.117655298567109	OeCa A	Oe	Ca	1	1
Anogam_AGAP005369-RA	0.0152749123303322	1.05679226464772	0.0917248255234297	0.117523816438212	OeCa A	Oe	Ca	0.199608520467175	0.184333608136842
Anogam_AGAP005369-RB	-0.0152749123303323	-Inf	0.058648111332008	0.117523816438212	OeCa A	Oe	Ca	0.800391479532825	0.815666391863158
Anogam_AGAP005370-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005371-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005372-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005373-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005376-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005378-RA	0.363817614617248	-Inf	0.000994035785288283	0.117523816438212	OeCa A	Oe	Ca	0.935622485776136	0.571804871158889
Anogam_AGAP005378-RB	-0.320246925544851	-Inf	0.00497017892644136	0.117523816438212	OeCa A	Oe	Ca	0.0643775142238637	0.384624439768715
Anogam_AGAP005378-RC	-0.0435706890723962	1.9371963721563	0.0598205383848455	0.117523816438212	OeCa A	Oe	Ca	0	0.0435706890723962
Anogam_AGAP005381-RA	-0.0223810385930709	1.48320087459343	0.0702891326021934	0.117523816438212	OeCa A	Oe	Ca	0.191539195241097	0.213920233834168
Anogam_AGAP005381-RB	0.0332097143316897	0.730231860558687	0.0737786640079761	0.117523816438212	OeCa A	Oe	Ca	0.308955861138214	0.275746146806525
Anogam_AGAP005381-RC	-0.0108286757386189	-Inf	0.0646123260437376	0.117523816438212	OeCa A	Oe	Ca	0.499504943620688	0.510333619359307
Anogam_AGAP005383-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005384-RA	0	1.02282255281693	0.102691924227318	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005385-RA	0	0.500317131080461	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005387-RA	0	-0.168978292374845	0.109670987038883	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005388-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005389-RA	0	1.83272459903916	0.084247258225324	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005390-RA	0.369577822671743	0.430112753116814	0.0099700897308076	0.117523816438212	OeCa A	Oe	Ca	1	0.630422177328257
Anogam_AGAP005390-RB	-0.369577822671743	0.564418632762133	0.0069790628115653	0.117523816438212	OeCa A	Oe	Ca	0	0.369577822671743
Anogam_AGAP005392-RA	0	1.29175242731736	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005394-RA	0	0.729966969918446	0.111166500498504	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005401-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005403-RA	0	1.10209319994489	0.106181455633101	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005404-RA	0	1.57781612321291	0.107178464606181	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005405-RA	0	1.77343967209622	0.0852442671984048	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005406-RA	0	0.272807376987856	0.103688933200399	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005408-RA	0	1.45613619069576	0.107676969092722	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005409-RA	0	-Inf	0.0725646123260437	0.117523816438212	OeCa A	Oe	Ca	1	1
Anogam_AGAP005411-RB	0.143777995712527	-Inf	0.0188866799204772	0.117523816438212	OeCa A	Oe	Ca	0.339131254077414	0.195353258364887
