k3	k4	k5	k6	k7	k8	k9	k10	s01ACF	s02ACF	s03ACF	s04ACM	s05ACM	s06ACM	s07BCF	s08BCF	s09BCF	s10BCM	s11BCM	s12BCM
Anogam_AGAP005799-RB	1	4	2	2	4	5	2	2	0.713821448305201	0.796424142819351	0.623772617848016	0.848137641084923	0.575910656789679	0.469202530007838	0.519311822280558	0.369672304106542	0.366233379896062	0.384784971781082	0.601004714148313	0.659867578991529
Anogam_AGAP005807-RA	1	1	4	5	5	8	8	10	0.926930549120514	0.0507797826109985	0.123704287038424	0.0903097836848708	0.189017666010768	0.212801623623863	0.855198802668062	0.87948474311951	0.591152129625294	0.712981363734452	0.468544870311379	0.519906672650969
Anogam_AGAP005807-RC	2	3	1	3	3	7	5	8	0.0730694508794859	0.415390184655977	0	0	0	0	0.080651270792844	0.106332245200479	0.275957087543953	0.143957607487816	0	0.129888320662962
Anogam_AGAP005807-RD	1	1	4	2	4	4	6	7	0	0.533830032733024	0.876295712961576	0.909690216315129	0.810982333989232	0.787198376376137	0.0641499265390941	0.0141830116800108	0.132890782830753	0.143061028777732	0.531455129688622	0.350205006686069
Anogam_AGAP005832-RA	2	1	5	5	7	2	3	5	0.0235107355188272	0.0337081966597559	0.0295937911005925	0.0854744604056501	0.129570765096153	0.0144590192353532	0.167715772680967	0.109704840923949	0	0.716411035623213	0.824424296622071	0.854919864687054
Anogam_AGAP005832-RB	3	2	2	1	1	1	4	9	0.976489264481173	0.966291803340244	0.970406208899407	0.91452553959435	0.870429234903847	0.985540980764647	0.832284227319033	0.890295159076051	1	0.283588964376787	0.175575703377929	0.145080135312946
Anogam_AGAP005861-RB	1	1	4	5	2	8	1	10	0.323808926322291	0.403385260359052	0.449307503656693	0.341427008002319	0.39556985835964	0.488464856135257	0.483199628072682	0.380845704834433	0.391139255267091	0.477186503218382	0.471359126349038	0.252599948927277
Anogam_AGAP005861-RA	1	4	2	2	5	5	2	2	0.676191073677709	0.596614739640948	0.550692496343307	0.658572991997681	0.60443014164036	0.511535143864743	0.516800371927318	0.619154295165567	0.608860744732909	0.522813496781617	0.528640873650962	0.747400051072723
Anogam_AGAP005891-RA	1	1	4	5	2	8	1	6	0.300422617588159	0.180314703416519	0.455113208872207	0.357427847193449	0.367991755253257	0.289299895222699	0.491658293832338	0.489121523081493	0.397346902495827	0.284605582582346	0.258298442460535	0.323288359398949
Anogam_AGAP005891-RB	1	4	2	1	1	5	2	2	0.699577382411841	0.819685296583481	0.544886791127793	0.642572152806551	0.632008244746743	0.710700104777301	0.508341706167662	0.510878476918507	0.602653097504173	0.715394417417654	0.741701557539465	0.676711640601051
Anogam_AGAP005901-RB	1	1	5	4	2	4	6	6	0.328067510058695	0.396793103025103	0.385943679570464	0.305546845154315	0.356171960413582	0.287530406832436	0.37212855771305	0.170158248575498	0.104841525138239	0.340215902013702	0.222199199927751	0.228853117562852
Anogam_AGAP005901-RA	1	4	2	2	5	5	2	2	0.531604767996734	0.545713614268521	0.536392226868516	0.57481040929206	0.517289843291081	0.571250259614145	0.570877623725602	0.584713861005079	0.60242775275728	0.570615556390935	0.66762118754942	0.701134750438867
Anogam_AGAP005901-RC	2	3	1	3	7	3	5	8	0.140327721944571	0.0574932827063768	0.0776640935610203	0.119642745553625	0.126538196295337	0.141219333553418	0.0569938185613477	0.245127890419423	0.292730722104481	0.0891685415953633	0.110179612522828	0.0700121319982814
Anogam_AGAP005940-RA	3	2	2	1	1	1	4	4	0.790774569972619	0.755627926276931	0.417315594232834	0.875525602093542	0.342908451626553	0.939156630316239	0.998707265553536	0.998099939962527	0.947897739966831	0.678129287656078	0.993390587453062	0.4702198780029
Anogam_AGAP005940-RB	2	1	5	4	7	3	5	6	0.209225430027381	0.244372073723069	0.582684405767166	0.124474397906458	0.657091548373447	0.0608433696837612	0.00129273444646352	0.00190006003747272	0.0521022600331695	0.321870712343922	0.00660941254693769	0.5297801219971
Anogam_AGAP005943-RA	1	4	2	1	5	5	2	2	0.572285776841183	0.502064877430733	0.404289257186112	0.445503491901429	0.576289781857927	0.999988058421534	0.787404313712365	0.795279956424354	0.662153311295582	0.522362437996098	0.401747963072612	0.690223906241126
Anogam_AGAP005943-RB	1	1	4	5	4	8	1	10	0.427714223158817	0.497935122569266	0.595710742813888	0.554496508098571	0.423710218142073	1.19415784656127e-05	0.212595686287635	0.204720043575646	0.337846688704418	0.477637562003902	0.598252036927388	0.309776093758874
Anogam_AGAP005972-RA	3	2	3	1	1	1	4	4	0.407684377300995	1	0.194623879204011	1	1	1	0.881109963278011	0.683076358123937	0.493769887699516	0.920191982465448	0.962679978809836	0.95348746594519
Anogam_AGAP005972-RB	2	3	5	4	7	3	5	6	0.592315622699005	0	0.805376120795989	0	0	0	0.118890036721988	0.316923641876063	0.506230112300484	0.0798080175345518	0.0373200211901638	0.0465125340548096
Anogam_AGAP005984-RA	3	2	3	6	6	6	7	1	0.937529645720218	0.839929748476954	0.921963058252036	0.881702383896443	0.867064355770569	0.8881790979086	0.929779192681639	0.928528040838238	0.974053739976578	0.948115341711733	0.886320923381915	0.926872251136662
Anogam_AGAP005984-RB	2	3	1	3	3	7	9	3	0.0624703542797818	0.160070251523046	0.0780369417479638	0.118297616103557	0.132935644229431	0.1118209020914	0.0702208073183613	0.0714719591617616	0.0259462600234225	0.0518846582882673	0.113679076618085	0.0731277488633379
Anogam_AGAP006028-RA	2	3	1	3	7	3	5	8	0	0	0	0.205128243961341	0	0	0	1	0	0	0.208333397880821	0
Anogam_AGAP006028-RB	1	4	4	2	4	5	2	10	0.428571452367226	0.693877630012802	0.411764770845447	0.461538494824006	0.588235272498516	0.555555834532656	0.919999986631181	0	0.700000083659466	0.535714351159306	0.291666712772015	0.181818272260815
Anogam_AGAP006028-RC	1	1	4	5	4	2	3	5	0.571428547632774	0.306122369987198	0.588235229154553	0.333333261214653	0.411764727501484	0.444444165467344	0.0800000133688186	0	0.299999916340534	0.464285648840694	0.499999889347164	0.818181727739185
Anogam_AGAP006103-RC	3	2	3	6	6	6	7	1	0.986052084454588	0.976935446474123	1	0.97033375210121	0.95039684736363	0.989046867388118	1	0.992254427276765	0.986318218126375	0.953711002258893	0.936802035986998	0.956598253298742
Anogam_AGAP006103-RB	2	3	1	3	3	7	9	3	0	0.0170302103446562	0	0	0.0400977225365387	0.010953132611882	0	0.00425937607694557	0.0098708557949806	0.0168890350137371	0.0360524605127817	0.0230767251224178
Anogam_AGAP006103-RA	2	3	1	3	3	7	9	3	0.0139479155454119	0.00603434318122098	0	0.0296662478987901	0.00950543009983164	0	0	0.00348619664628976	0.00381092607864472	0.0293999627273697	0.0271455035002209	0.0203250215788396
Anogam_AGAP006107-RA	2	3	1	3	3	7	9	3	0.069447564588024	0.109777231008204	0.0221400087388766	0.0292366412834583	0.0858302137787432	0.0242575481329214	0.0300589628357321	0.0346554906955472	0.0489371569399388	0.0646093814514869	0.10842949515046	0.200997963350205
Anogam_AGAP006107-RB	2	3	1	3	3	7	9	3	0.0526202830397901	0.530507403706277	0.0159487960500932	0.0255508212243709	0.172637633082994	0.0289058552539141	0	0.0305438296652298	0.0526082500472837	0.0566506956889011	0.0362336221678294	0.0307643246738174
Anogam_AGAP006107-RC	3	2	3	6	6	6	7	1	0.877932152372186	0.359715365285519	0.96191119521103	0.945212537492171	0.741532153138263	0.946836596613164	0.969941037164268	0.934800679639223	0.898454593012777	0.878739922859612	0.85533688268171	0.768237711975978
Anogam_AGAP006115-RA	2	3	1	3	3	7	9	3	0.00612973368358773	0.0525702629447143	0.00538909591739491	0.0193494711560408	0.079161064016484	0.00840313861413833	0.030096489985812	0	0	0.0913415425824337	0.116432898577118	0.15109970310682
Anogam_AGAP006115-RB	3	2	3	6	6	6	7	1	0.993870266316412	0.947429737055286	0.994610904082605	0.980650528843959	0.920838935983516	0.991596861385862	0.969903510014188	1	1	0.908658457417566	0.883567101422882	0.84890029689318
Anogam_AGAP006126-RA	2	3	5	4	7	4	6	8	0	1	0	1	0	0	0	0	0	0	0.110711455776141	0.207244453829904
Anogam_AGAP006126-RB	3	2	3	6	6	1	8	4	1	0	1	0	1	1	1	1	1	1	0.889288544223859	0.792755546170096
Anogam_AGAP006139-RA	3	2	3	6	6	6	7	1	0.931468743956512	0.969584651555096	0.959595641952045	0.924549197247956	0.93411474402962	0.947699072009242	0.88640233756826	0.953767979974932	0.881848978348017	0.940484160315186	0.901971075003479	0.956014396703506
Anogam_AGAP006139-RB	2	3	1	3	3	7	9	3	0.0685312560434876	0.0304153484449039	0.0404043580479551	0.0754508027520443	0.0658852559703798	0.0523009279907576	0.11359766243174	0.0462320200250683	0.118151021651983	0.059515839684814	0.098028924996521	0.0439856032964939
Anogam_AGAP006165-RB	1	4	2	2	5	5	2	2	0.54754405004222	0.500354174131751	0.592434219870879	0.62072652690209	0.555535903026803	0.536648969481822	0.628457084540066	0.572688537372555	0.663518954661834	0.467945778537178	0.414780177023853	0.45866093900897
Anogam_AGAP006165-RA	1	1	4	5	4	8	1	10	0.45245594995778	0.499645825868249	0.407565780129121	0.379273473097911	0.444464096973197	0.463351030518178	0.371542915459934	0.427311462627445	0.336481045338166	0.532054221462822	0.585219822976147	0.54133906099103
Anogam_AGAP006186-RE	2	3	5	4	7	3	5	8	0.126338173192567	0.238955370061821	0.0977213656082248	0.100469704875811	0.192240934259565	0.228660642108666	0.288161717237265	0.118940583157719	0.176887750489811	0.360115597160842	0.241653232523802	0.263065592647762
Anogam_AGAP006186-RC	2	3	1	3	3	7	9	3	0	0	0	0.0109824413286138	0	0.0167438557765813	0.0110690970858159	0.0444436090681355	0.0359940104176357	0.0225398836986116	0	0.104453572692752
Anogam_AGAP006186-RD	1	4	2	2	5	5	2	2	0.722569254853871	0.602237523962747	0.661401072136589	0.518882495469669	0.616676408831972	0.51075104231912	0.446764604613507	0.630158984679199	0.559538799531322	0.33306888816033	0.585138828968591	0.475821980792809
Anogam_AGAP006186-RA	2	3	1	4	7	3	5	8	0.0729885313294987	0.101009082532995	0.171171707723845	0.266589261724445	0.138452369806093	0.165878807391089	0.14339453175357	0.13548790929558	0.119343019599663	0.187736513810212	0.106502966392769	0.115399074760809
Anogam_AGAP006186-RB	2	3	1	3	3	7	9	3	0.0781040406240629	0.0577980234424376	0.0697058545313409	0.103076096601461	0.0526302871023701	0.0779656524045436	0.110610049309843	0.0709689137993669	0.108236419961568	0.0965391171700043	0.0667049721148381	0.0412597791058674
Anogam_AGAP006264-RA	2	3	1	3	7	3	5	8	0.0995773619934698	0.166777425442947	0.05082553076199	0.0786804680174423	0.187058388469306	0.0550524938615068	0.0775410251186251	0.191710745245691	0.0786563365732263	0.130180874179991	0.190949626508892	0.157485555912848
Anogam_AGAP006264-RB	3	2	3	6	6	6	7	1	0.90042263800653	0.833222574557053	0.94917446923801	0.921319531982558	0.812941611530694	0.944947506138493	0.922458974881375	0.808289254754309	0.921343663426774	0.869819125820009	0.809050373491108	0.842514444087152
Anogam_AGAP006340-RA	2	3	5	4	7	3	5	8	0.229996388349302	0.185695121358591	0.226057546929843	0.238218884606316	0.229185698129899	0.287223321013117	0.103582343498911	0.169421826480077	0.117772238906267	0.16795604973248	0.122773676512042	0.156550726700269
Anogam_AGAP006340-RB	2	3	5	4	7	3	5	8	0.274809681326778	0.482248095743282	0.203822966807878	0.196764805890374	0.258022459603755	0.0491879708047537	0.044254110334415	0	0	0.28117284055801	0.255698949876518	0.115595733794619
Anogam_AGAP006340-RC	1	4	2	1	5	5	8	2	0.49519393032392	0.332056782898126	0.570119486262279	0.56501630950331	0.512791842266345	0.663588708182129	0.852163546166674	0.830578173519923	0.882227761093733	0.55087110970951	0.62152737361144	0.727853539505112
Anogam_AGAP006364-RA	1	1	5	4	2	2	3	5	0.382691844101126	0.190072631471749	0.387211289462406	0.293440043510736	0.370679509547201	0.318678233327692	0.0772750450121789	0.0914388159243743	0.110036739331374	0.449598059994374	0.436859137489034	0.591815890863088
Anogam_AGAP006364-RB	3	4	2	1	1	1	4	9	0.617308155898874	0.80992736852825	0.612788710537594	0.706559956489265	0.629320490452799	0.681321766672308	0.922724954987821	0.908561184075626	0.889963260668626	0.550401940005626	0.563140862510966	0.408184109136912
Anogam_AGAP006376-RA	1	1	4	5	4	8	1	10	0.469280617460877	0.621629446058158	0.253255345867788	0.509245031021165	0.4630472075615	0.284100232826778	0.291682879682739	0.367629094800231	0.425351747586273	0.414762627621123	0.295923122345636	0.199652634069192
Anogam_AGAP006376-RB	1	4	2	1	5	5	8	2	0.530719382539123	0.378370553941843	0.746744654132212	0.490754968978835	0.5369527924385	0.715899767173222	0.708317120317261	0.632370905199769	0.574648252413727	0.585237372378877	0.704076877654364	0.800347365930808
Anogam_AGAP006386-RA	3	2	3	6	6	6	7	1	1	1	0.962107193147212	0.999995279540934	0.984027420870661	1	0.95636072015798	0.984897641944622	1	1	1	1
Anogam_AGAP006386-RB	2	3	1	3	3	7	9	3	0	0	0.0378928068527883	4.72045906567781e-06	0.015972579129339	0	0.0436392798420203	0.015102358055378	0	0	0	0
Anogam_AGAP006410-RA	2	3	1	3	3	7	9	3	0.0895772603649751	0.0687224704881137	0.058306721823683	0.100961886748891	0.133991935976668	0	0.0991502979687498	0.0746595143441221	0.078473210339978	0.0941565095540077	0.0687728937434396	0.083132685605702
Anogam_AGAP006410-RB	3	2	3	6	6	6	7	1	0.910422739635025	0.931277529511886	0.941693278176317	0.899038113251109	0.866008064023332	1	0.90084970203125	0.925340485655878	0.921526789660022	0.905843490445992	0.93122710625656	0.916867314394298
Anogam_AGAP006411-RA	2	3	1	3	3	7	9	3	0	0	0	0.00239484397487215	0	0	0.00114292559005405	0	0.366985988163041	0	0	0.326120533318843
Anogam_AGAP006411-RB	3	2	3	6	6	6	7	1	1	1	1	0.997605156025128	1	1	0.998857074409946	1	0.633014011836959	1	1	0.673879466681157
Anogam_AGAP006412-RA	3	2	3	6	6	6	7	1	1	1	1	0	0.999122692568981	0.999995687993253	1	1	1	1	1	0.999542161159272
Anogam_AGAP006412-RB	2	3	1	3	3	7	9	3	0	0	0	1	0.000877307431018891	4.31200674685322e-06	0	0	0	0	0	0.000457838840728064
Anogam_AGAP006436-RA	2	3	1	3	3	3	5	8	0.0927629002656249	0.10496062392766	0.0240347404297313	0.13118501348692	0.225497947796924	0.176260928785362	0.0234158034944149	0.0769705422181646	0.129000473963721	0.160985313826627	0.116540986468963	0.087872829986466
Anogam_AGAP006436-RB	3	2	3	6	6	6	7	1	0.907237099734375	0.89503937607234	0.975965259570269	0.86881498651308	0.774502052203076	0.823739071214638	0.976584196505585	0.923029457781835	0.870999526036279	0.839014686173373	0.883459013531037	0.912127170013534
Anogam_AGAP006452-RB	2	1	5	4	7	3	6	6	0.431595799523312	0.131819069646808	0.314794304766024	0.312040318871856	0.24722855972856	0.344831257175815	0.107513868885688	0.399870442435262	0.377482738862095	0.264089201644178	0.0445259715845002	0.0926914867779588
Anogam_AGAP006452-RA	3	4	2	1	1	1	4	4	0.568404200476688	0.868180930353192	0.685205695233975	0.687959681128144	0.75277144027144	0.655168742824185	0.892486131114312	0.600129557564738	0.622517261137905	0.735910798355822	0.9554740284155	0.907308513222041
Anogam_AGAP006462-RA	3	2	2	1	1	1	4	4	0.665901276066742	0.879555993729778	0.744992498323899	0.694657515936147	0.774848573795864	0.587472757186992	0.622949565516717	0.769841723810285	0.765937778138159	0.871928060747361	0.960243365618927	0.894177485674996
Anogam_AGAP006462-RB	2	1	5	4	7	3	6	6	0.334098723933258	0.120444006270222	0.255007501676101	0.305342484063853	0.225151426204136	0.412527242813008	0.377050434483283	0.230158276189715	0.234062221861841	0.128071939252639	0.0397566343810726	0.105822514325004
Anogam_AGAP006541-RA	3	2	3	6	6	6	7	1	1	1	1	1	1	1	0.848856653827585	0.999998241445701	1	0.61517650946306	0.5080461515388	1
Anogam_AGAP006541-RB	2	3	1	3	3	7	9	8	0	0	0	0	0	0	0.151143346172415	1.75855429897081e-06	0	0.38482349053694	0.4919538484612	0
Anogam_AGAP006574-RA	3	2	3	6	6	6	7	1	0.88977919056677	0.990424478152866	0.960486375663981	1	0.955711980564628	1	1	1	1	0.99122085124967	1	0.992678090036067
Anogam_AGAP006574-RB	2	3	1	3	3	7	9	3	0.11022080943323	0.00957552184713393	0.0395136243360185	0	0.0442880194353715	0	0	0	0	0.00877914875033013	0	0.00732190996393275
Anogam_AGAP006601-RB	3	2	3	6	6	6	7	1	0.889209830140892	0.888503735104369	0.906762098383721	0.779875009826951	0.951314839314493	0.859247873408914	0.982411235319454	0.918948704012866	0.981691383362552	0.877341406909433	0.962151597797721	0.957479825903828
Anogam_AGAP006601-RA	2	3	1	3	3	7	9	3	0.110790169859108	0.111496264895631	0.0932379016162787	0.220124990173049	0.048685160685507	0.140752126591086	0.017588764680546	0.0810512959871336	0.0183086166374484	0.122658593090567	0.0378484022022787	0.0425201740961721
Anogam_AGAP006608-RA	3	2	3	6	6	6	7	1	1	1	1	1	1	1	1	0.976800971396489	1	1	1	1
Anogam_AGAP006608-RB	2	3	1	3	3	7	9	3	0	0	0	0	0	0	0	0.0231990286035106	0	0	0	0
Anogam_AGAP006613-RB	3	2	3	6	6	6	7	1	0.966292214706469	0.973876374568107	0.969993760779978	0.938966192424344	0.970212423857532	0.966800358775382	0.92956290888479	0.98607742855635	0.957940023236761	0.991562718126585	0.979064693150621	0.993947763646434
Anogam_AGAP006613-RA	2	3	1	3	3	7	9	3	0.0337077852935316	0.0261236254318927	0.0300062392200215	0.0610338075756561	0.0297875761424682	0.0331996412246178	0.0704370911152102	0.0139225714436498	0.0420599767632394	0.00843728187341505	0.0209353068493788	0.00605223635356552
Anogam_AGAP006645-RA	3	2	3	6	1	1	4	4	0.868274283487925	0.891767655466218	0.918456480588662	0.788070407832093	0.856159966399851	0.745506097088853	0.73632344711166	0.722656577430723	0.734448764559722	0.831169181294044	0.840783616361924	0.748481458394184
Anogam_AGAP006645-RB	2	3	1	3	3	7	9	3	0	0	0.0111774801600192	0.00972028152236774	0	0.0630135810372643	0	0	0	0.0161041377073086	7.49642561056356e-08	7.96876993526541e-07
Anogam_AGAP006645-RC	2	3	1	3	3	7	9	3	0	0.0428566596286925	0.0037848117472251	0.0214201407266714	0.0249385777728165	0.0552729758159115	0.00458648795747459	0	0	0.00408195174661589	0	0.0354148358061992
Anogam_AGAP006645-RD	2	3	5	4	7	3	5	8	0.131725716512075	0.0653756849050893	0.0665812275040935	0.180789169918868	0.118901455827332	0.136207346057971	0.259090064930866	0.277343422569277	0.265551235440278	0.148644729252031	0.159216308673821	0.216102908922623
Anogam_AGAP006647-RA	3	2	3	6	6	6	7	1	1	1	1	1	0.990758559012472	1	0.994941175724238	1	0.98094698645073	0.991255013537795	0.980507045314851	0.993444955085899
Anogam_AGAP006647-RB	2	3	1	3	3	7	9	3	0	0	0	0	0.00924144098752837	0	0.00505882427576218	0	0.0190530135492699	0.00874498646220508	0.0194929546851486	0.00655504491410085
Anogam_AGAP006653-RA	2	3	1	3	3	7	5	8	0.0234046463283162	0.2644709564763	0.00724159472827565	0.00640331613777578	0.0335234401778355	0.0115726192239666	0.346746668822523	0.194016558558572	0.257124941505926	0.0260254014811012	0.0161784039585898	0.0418778249822581
Anogam_AGAP006653-RB	3	2	3	6	6	6	7	1	0.976595353671684	0.7355290435237	0.992758405271724	0.993596683862224	0.966476559822165	0.988427380776033	0.653253331177477	0.805983441441428	0.742875058494074	0.973974598518899	0.98382159604141	0.958122175017742
Anogam_AGAP006665-RA	3	4	2	1	1	1	4	9	0.943251521363429	0.966738689973415	0.384218758886638	0.52809585422745	0.308692399783854	0.829915751853015	0.878503898090122	0.814401109579126	0.933120148745573	0.563981024197607	0.49309047192445	0.494487023716651
Anogam_AGAP006665-RB	2	3	5	4	7	3	5	8	0.00448829636056151	1.45125022197934e-06	0.565870769399733	0.415241269852465	0.64370933021536	0.14983949555076	0.00870934049537452	0	0.0210895367591797	0.131900946904054	0.322056604009157	0.294912967768659
