Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP009710-RA	294	111.422	0.000000	0.000000
Anogam_AGAP009711-RA	4314	4070.906	0.014364	1.476571
Anogam_AGAP028644-RA	3774	3530.906	0.022431	2.000000
Anogam_AGAP009714-RA	339	142.131	0.527052	1.891637
Anogam_AGAP009715-RA	1557	1313.906	0.015776	0.523429
Anogam_AGAP009716-RA	5247	5003.906	0.023742	3.000000
Anogam_AGAP009717-RA	5184	4940.906	0.000000	0.000000
Anogam_AGAP009718-RA	1167	923.906	0.085725	2.000000
Anogam_AGAP009719-RA	1167	923.906	0.557211	13.000000
Anogam_AGAP009720-RA	1161	917.906	0.000000	0.000000
Anogam_AGAP009721-RA	195	56.673	0.000000	0.000000
Anogam_AGAP009722-RA	378	170.997	0.000000	0.000000
Anogam_AGAP009723-RA	5256	5012.906	0.064054	8.108363
Anogam_AGAP009724-RA	1554	1310.906	7.491762	248.000000
Anogam_AGAP009725-RA	3975	3731.906	1.103587	104.000000
Anogam_AGAP009726-RA	5097	4853.906	0.587415	72.000000
Anogam_AGAP009727-RA	1737	1493.906	7.448809	281.000000
Anogam_AGAP009728-RA	702	462.338	0.000000	0.000000
Anogam_AGAP009729-RA	483	257.128	0.000000	0.000000
Anogam_AGAP009730-RA	4746	4502.906	0.000000	0.000000
Anogam_AGAP009731-RA	1062	818.906	0.000000	0.000000
Anogam_AGAP009732-RA	324	131.525	0.000000	0.000000
Anogam_AGAP009733-RA	1002	758.906	1.617624	31.000000
Anogam_AGAP009734-RA	1371	1127.906	0.596870	17.000000
Anogam_AGAP009735-RA	999	755.906	2.776592	53.000000
Anogam_AGAP009736-RA	3309	3065.906	3.681203	285.000000
Anogam_AGAP009737-RA	2235	1991.906	9.503046	478.000000
Anogam_AGAP009738-RA	408	194.437	431.371130	2118.000000
Anogam_AGAP009739-RA	1986	1742.906	15.245875	671.000000
Anogam_AGAP009740-RA	1518	1274.906	4.348642	140.000000
Anogam_AGAP009741-RA	531	299.894	661.303150	5008.000000
Anogam_AGAP009742-RA	525	294.455	127.495116	948.000000
Anogam_AGAP009743-RA	2394	2150.906	7.530185	409.000000
Anogam_AGAP009744-RA	831	589.593	40.299795	600.000000
Anogam_AGAP009745-RA	1500	1256.906	6.647885	211.000000
Anogam_AGAP009746-RA	1410	1166.906	76.594842	2257.000000
Anogam_AGAP009747-RA	714	474.098	15.369288	184.000000
Anogam_AGAP028645-RA	2139	1895.906	3.279341	157.000000
Anogam_AGAP009750-RA	3141	2897.906	0.122988	9.000000
Anogam_AGAP009751-RA	2097	1853.906	33.344099	1561.000000
Anogam_AGAP028646-RA	1893	1649.906	2.760212	115.000000
Anogam_AGAP009754-RA	1875	1631.906	0.000000	0.000000
Anogam_AGAP009755-RA	1863	1619.906	0.000000	0.000000
Anogam_AGAP009756-RA	1899	1655.906	0.000000	0.000000
Anogam_AGAP009757-RA	2769	2525.906	1.128805	72.000000
Anogam_AGAP027993-RA	1083	839.906	0.053625	1.137350
Anogam_AGAP009758-RA	1050	806.906	0.336801	6.862650
Anogam_AGAP009759-RA	1161	917.906	0.043143	1.000000
Anogam_AGAP029049-RA	1782	1538.906	1.646917	64.000000
Anogam_AGAP029054-RA	1170	926.906	378.531394	8860.000000
Anogam_AGAP029055-RA	2934	2690.906	5.209649	354.000000
Anogam_AGAP009763-RA	2760	2516.906	5.679943	361.000000
Anogam_AGAP009764-RA	462	238.944	10.772617	65.000000
Anogam_AGAP009765-RA	2106	1862.906	13.349730	628.000000
Anogam_AGAP009766-RA	462	238.944	38.118492	230.000000
Anogam_AGAP009768-RA	1875	1631.906	12.400225	511.000000
Anogam_AGAP009769-RA	1032	788.906	0.250986	5.000000
Anogam_AGAP009770-RA	1047	803.906	1.921159	39.000000
Anogam_AGAP009771-RA	504	275.625	3.304557	23.000000
Anogam_AGAP009772-RA	1989	1745.906	9.367700	413.000000
Anogam_AGAP009773-RB	480	254.496	4.512543	29.000000
Anogam_AGAP009774-RA	2499	2255.906	9.988380	569.000000
Anogam_AGAP009775-RA	1641	1397.906	0.000000	0.000000
Anogam_AGAP009776-RA	1647	1403.906	2.990003	106.000000
Anogam_AGAP009777-RA	1521	1277.906	21.971067	709.000000
Anogam_AGAP009778-RA	1545	1301.906	5.931422	195.000000
Anogam_AGAP009779-RA	1404	1160.906	4.400444	129.000000
Anogam_AGAP009780-RA	12384	12140.906	3.799956	1165.000000
Anogam_AGAP009781-RA	1167	923.906	9.772618	228.000000
Anogam_AGAP009782-RA	1134	890.906	24.136363	543.000000
Anogam_AGAP009783-RA	1254	1010.906	5.640993	144.000000
Anogam_AGAP009784-RA	1446	1202.906	2.798279	85.000000
Anogam_AGAP009785-RA	1005	761.906	26.091932	502.000000
Anogam_AGAP009786-RA	4152	3908.906	6.311558	623.000000
Anogam_AGAP009787-RA	1092	848.906	5.457958	117.000000
Anogam_AGAP009788-RA	1197	953.906	49.609654	1195.000000
Anogam_AGAP009789-RA	1323	1079.906	11.661248	318.000000
Anogam_AGAP009790-RA	1005	761.906	9.459625	182.000000
Anogam_AGAP009791-RA	2610	2366.906	3.212358	192.000000
Anogam_AGAP009792-RA	1569	1325.906	37.990779	1272.000000
Anogam_AGAP009793-RA	294	111.422	2.132481	6.000000
Anogam_AGAP029125-RA	2229	1985.906	0.079764	4.000000
Anogam_AGAP009796-RA	228	72.816	0.000000	0.000000
Anogam_AGAP009797-RA	630	392.596	3.933889	39.000000
Anogam_AGAP009798-RA	3144	2900.906	4.791563	351.000000
Anogam_AGAP009799-RA	6849	6605.906	0.155864	26.000000
Anogam_AGAP009800-RA	621	384.003	66.000844	640.000000
Anogam_AGAP009801-RA	699	459.413	33.186512	385.000000
Anogam_AGAP009802-RA	1182	938.906	1.855814	44.000000
Anogam_AGAP009803-RA	1194	950.906	1.166069	28.000000
Anogam_AGAP009804-RA	1167	923.906	2.700329	63.000000
Anogam_AGAP009805-RB	1218	974.906	0.365581	9.000000
Anogam_AGAP009806-RA	2502	2258.906	5.680030	324.000000
Anogam_AGAP029169-RA	1131	887.906	0.847404	19.000000
Anogam_AGAP009807-RA	1059	815.906	6.503821	134.000000
Anogam_AGAP009808-RA	1524	1280.906	14.839792	480.000000
Anogam_AGAP009809-RA	1338	1094.906	23.979523	663.000000
Anogam_AGAP009810-RA	921	678.995	2.566196	44.000000
Anogam_AGAP009811-RA	1533	1289.906	15.442363	503.000000
Anogam_AGAP009812-RA	1098	854.906	11.395165	246.000000
Anogam_AGAP028647-RA	4188	3944.906	1.495731	149.000000
Anogam_AGAP009815-RA	615	378.277	12.143720	116.000000
Anogam_AGAP009816-RA	720	479.970	35.642895	432.000000
Anogam_AGAP009817-RA	267	94.748	8.359201	20.000000
Anogam_AGAP009818-RA	945	702.903	5.971920	106.000000
Anogam_AGAP009819-RA	1350	1106.906	0.178881	5.000000
Anogam_AGAP009820-RA	1431	1187.906	0.000000	0.000000
Anogam_AGAP009821-RA	1089	845.906	0.093629	2.000000
Anogam_AGAP009822-RA	615	378.277	12.981218	124.000000
Anogam_AGAP009823-RA	1971	1727.906	20.374429	889.000000
Anogam_AGAP009824-RA	306	119.373	794.186219	2394.000000
Anogam_AGAP009825-RA	1074	830.906	21.780518	457.000000
Anogam_AGAP009826-RA	2511	2267.906	16.169244	926.000000
Anogam_AGAP009827-RA	4263	4019.906	9.017411	915.364431
Anogam_AGAP009828-RA	756	515.384	1006.032405	13093.000000
Anogam_AGAP009829-RA	852	610.449	5.708700	88.000000
Anogam_AGAP009830-RA	270	96.554	620.955418	1514.000000
Anogam_AGAP009831-RA	1389	1145.906	7.222726	209.000000
Anogam_AGAP009832-RA	885	643.208	41.558124	675.000000
Anogam_AGAP028572-RA	1146	902.906	4.035052	92.000000
Anogam_AGAP009833-RA	849	607.471	284.356803	4362.000000
Anogam_AGAP009834-RA	1239	995.906	29.941978	753.000000
Anogam_AGAP009835-RA	5634	5390.906	5.964829	812.000000
Anogam_AGAP009836-RA	288	107.610	82.064262	223.000000
Anogam_AGAP009837-RA	471	246.682	93.591258	583.000000
Anogam_AGAP009838-RA	1035	791.906	28.403941	568.000000
Anogam_AGAP009839-RA	990	747.697	18.272465	345.000000
Anogam_AGAP009840-RA	2496	2252.906	12.075842	687.000000
Anogam_AGAP009841-RA	987	744.708	22.653080	426.000000
Anogam_AGAP009842-RA	939	696.921	86.199648	1517.000000
Anogam_AGAP009843-RA	771	530.175	52.659119	705.000000
Anogam_AGAP009844-RA	1095	851.906	211.506447	4550.000000
Anogam_AGAP009845-RA	276	100.215	106.297311	269.000000
Anogam_AGAP009846-RA	702	462.338	19.272001	225.000000
Anogam_AGAP009847-RA	3909	3665.906	0.766974	71.000000
Anogam_AGAP009848-RA	654	415.679	0.095268	1.000000
Anogam_AGAP009849-RA	1071	827.906	18.750331	392.000000
Anogam_AGAP009850-RA	1953	1709.906	88.353977	3815.000000
Anogam_AGAP009851-RA	108	26.353	154.778752	103.000000
Anogam_AGAP009852-RA	423	206.467	194.487100	1014.000000
Anogam_AGAP009853-RA	1326	1082.906	0.000000	0.000000
Anogam_AGAP009854-RA	1272	1028.906	0.000000	0.000000
Anogam_AGAP009855-RA	1263	1019.906	0.000000	0.000000
Anogam_AGAP009856-RA	1104	860.906	0.000000	0.000000
Anogam_AGAP009857-RA	1269	1025.906	0.000000	0.000000
Anogam_AGAP009858-RA	1125	881.906	0.000000	0.000000
Anogam_AGAP009859-RA	417	201.647	1802.633135	9179.000000
Anogam_AGAP009860-RA	1479	1235.906	3.140107	98.000000
Anogam_AGAP009861-RA	381	173.298	1136.161744	4972.000000
Anogam_AGAP009862-RA	1788	1544.906	6.100686	238.000000
Anogam_AGAP009863-RA	1215	971.906	352.611518	8654.000000
Anogam_AGAP009864-RA	1689	1445.906	5.861174	214.003490
Anogam_AGAP009865-RA	441	221.263	225.867273	1262.000000
Anogam_AGAP009866-RA	723	482.917	40.263604	491.000000
Anogam_AGAP009867-RA	1413	1169.906	58.932063	1741.000000
Anogam_AGAP009868-RA	501	272.954	0.145082	1.000000
Anogam_AGAP009869-RA	369	164.169	0.000000	0.000000
Anogam_AGAP009870-RA	462	238.944	0.000000	0.000000
Anogam_AGAP009871-RA	405	192.061	648.257161	3144.000000
Anogam_AGAP009872-RA	996	753.675	0.000000	0.000000
Anogam_AGAP009873-RA	1005	761.906	0.000000	0.000000
Anogam_AGAP028422-RA	822	580.675	52.989712	777.000000
Anogam_AGAP009874-RA	807	565.813	872.274772	12463.000000
Anogam_AGAP009875-RA	381	173.298	12.339649	54.000000
Anogam_AGAP009876-RA	414	199.235	26.236804	132.000000
Anogam_AGAP009877-RA	1161	917.906	0.172570	4.000000
Anogam_AGAP009878-RA	753	512.432	1.246053	16.123854
Anogam_AGAP009879-RA	396	184.957	353.920074	1653.000000
Anogam_AGAP009880-RA	1878	1634.906	7.266617	300.000000
Anogam_AGAP009881-RA	1146	902.906	34.297945	782.000000
Anogam_AGAP009882-RA	255	87.686	245.681250	544.000000
Anogam_AGAP009883-RA	1029	785.906	484.336350	9612.000000
Anogam_AGAP009884-RA	510	280.988	59.474120	422.000000
Anogam_AGAP009885-RA	384	175.610	73.514197	326.000000
Anogam_AGAP009886-RA	2289	2045.906	2.284021	118.000000
Anogam_AGAP009887-RA	975	732.751	31.183357	577.000000
Anogam_AGAP009888-RA	594	358.364	42.765180	387.000000
Anogam_AGAP009889-RA	1047	803.906	89.752593	1822.000000
Anogam_AGAP009890-RA	1581	1337.906	0.414387	14.000000
Anogam_AGAP009891-RA	858	616.398	19.466361	303.000000
Anogam_AGAP009893-RA	1242	998.906	40.793843	1029.000000
Anogam_AGAP028648-RB	1271	1027.906	10.055206	261.000000
Anogam_AGAP009896-RA	1362	1118.906	6.052104	171.000000
Anogam_AGAP009897-RA	1485	1241.906	117.567760	3687.000000
Anogam_AGAP009898-RA	486	259.760	0.000000	0.000000
Anogam_AGAP009899-RA	1263	1019.906	3.960444	102.000000
Anogam_AGAP009901-RA	684	444.793	71.314535	801.000000
Anogam_AGAP009902-RA	1014	770.906	7.499898	146.000000
Anogam_AGAP009903-RA	1374	1130.906	14.006748	400.000000
Anogam_AGAP009904-RA	1317	1073.906	28.984121	786.000000
Anogam_AGAP009905-RA	330	135.730	49.891131	171.000000
Anogam_AGAP009906-RA	336	139.993	88.540739	313.000000
Anogam_AGAP009907-RA	1941	1697.906	27.031714	1159.000000
Anogam_AGAP009908-RA	537	305.382	64.448993	497.000000
Anogam_AGAP009909-RA	726	485.866	35.303597	433.143573
Anogam_AGAP009910-RA	2046	1802.906	16.956960	772.000000
Anogam_AGAP009911-RA	1734	1490.906	4.781080	180.000000
Anogam_AGAP009912-RA	219	68.158	39.508784	68.000000
Anogam_AGAP009913-RA	1857	1613.906	8.023675	327.000000
Anogam_AGAP009914-RA	984	741.718	2.562749	48.000000
Anogam_AGAP009915-RA	3315	3071.906	11.640820	903.000000
Anogam_AGAP009916-RA	9966	9722.906	0.924557	227.000000
Anogam_AGAP009917-RA	8856	8612.906	0.027710	6.026731
Anogam_AGAP009918-RA	8877	8633.906	2.045527	445.973269
Anogam_AGAP009919-RA	1986	1742.906	91.611576	4032.000000
Anogam_AGAP009920-RA	270	96.554	968.345933	2361.000000
Anogam_AGAP009921-RA	2655	2411.906	53.262830	3244.000000
Anogam_AGAP009922-RA	1017	773.906	59.561918	1164.000000
Anogam_AGAP009923-RA	1827	1583.906	7.700610	308.000000
Anogam_AGAP009924-RA	1674	1430.906	9.159072	330.947229
Anogam_AGAP009925-RA	2661	2417.906	2.440342	149.000000
Anogam_AGAP009926-RA	1086	842.906	17.946845	382.000000
Anogam_AGAP009927-RA	1074	830.906	11.092551	232.744495
Anogam_AGAP009928-RA	2025	1781.906	24.179532	1088.000000
Anogam_AGAP009929-RA	3162	2918.906	45.395163	3346.000000
Anogam_AGAP009930-RA	1422	1178.906	7.558005	225.000000
Anogam_AGAP009931-RA	1689	1445.906	19.308693	705.000000
Anogam_AGAP009932-RA	2025	1781.906	2.111264	95.000000
Anogam_AGAP009933-RA	3600	3356.906	0.176952	15.000000
Anogam_AGAP009934-RA	1206	962.906	1.069285	26.000000
Anogam_AGAP009935-RA	426	208.916	119.229115	629.000000
Anogam_AGAP009936-RA	1551	1307.906	13.285074	438.769769
Anogam_AGAP028730-RA	6054	5810.906	13.105065	1923.000000
Anogam_AGAP009939-RA	3675	3431.906	2.630893	228.000000
Anogam_AGAP009940-RA	900	658.102	374.283537	6220.000000
Anogam_AGAP009941-RA	681	441.871	53.772432	600.000000
Anogam_AGAP009942-RA	1359	1115.906	24.060571	678.000000
Anogam_AGAP009943-RA	1701	1457.906	6.030138	222.000000
Anogam_AGAP009944-RA	1533	1289.906	81.632689	2659.000000
Anogam_AGAP009945-RA	1020	776.906	155.414973	3049.000000
Anogam_AGAP009946-RA	444	223.753	58.935676	333.000000
Anogam_AGAP009947-RA	843	601.509	1.185043	18.000000
Anogam_AGAP009948-RA	453	231.310	4.833978	28.235444
Anogam_AGAP009949-RA	1716	1472.906	17.986841	669.000000
Anogam_AGAP009950-RA	4548	4304.906	13.936467	1515.000000
Anogam_AGAP009951-RA	183	51.362	10.794195	14.000000
Anogam_AGAP009952-RA	1092	848.906	11.802250	253.000000
Anogam_AGAP009953-RA	219	68.158	77.274532	133.000000
Anogam_AGAP009954-RA	1188	944.906	20.661516	493.000000
Anogam_AGAP009955-RA	609	372.559	4.145469	39.000000
Anogam_AGAP009956-RA	1302	1058.906	17.315197	463.000000
Anogam_AGAP009957-RA	999	755.906	0.785828	15.000000
Anogam_AGAP009958-RA	666	427.319	20.666002	223.000000
Anogam_AGAP009959-RA	2028	1784.906	78.762011	3550.000000
Anogam_AGAP009960-RA	1710	1466.906	1.403799	52.000000
Anogam_AGAP009961-RA	1908	1664.906	36.701178	1543.000000
Anogam_AGAP009962-RA	654	415.679	18.672487	196.000000
Anogam_AGAP009963-RA	171	46.625	63.700488	75.000000
Anogam_AGAP009964-RA	1101	857.906	0.507758	11.000000
Anogam_AGAP009965-RA	666	427.319	0.000000	0.000000
Anogam_AGAP009966-RA	849	607.471	1.303791	20.000000
Anogam_AGAP028573-RA	663	424.411	80.617716	864.000000
Anogam_AGAP009967-RA	657	418.584	8.666677	91.607601
Anogam_AGAP009968-RA	714	474.098	19.545725	234.000000
Anogam_AGAP009969-RA	342	144.281	5.597078	20.392399
Anogam_AGAP009970-RA	3717	3473.906	8.971404	787.000000
Anogam_AGAP009971-RA	1974	1730.906	5.513754	241.000000
Anogam_AGAP009972-RA	5112	4868.906	2.334287	287.000000
Anogam_AGAP009973-RA	1713	1469.906	12.446757	462.000000
Anogam_AGAP009974-RA	759	518.340	2.368376	31.000000
Anogam_AGAP009975-RA	3777	3533.906	11.777455	1051.000000
Anogam_AGAP028649-RA	1266	1022.906	23.886543	617.000000
Anogam_AGAP009978-RA	4428	4184.906	1.135532	120.000000
Anogam_AGAP009979-RA	1254	1010.906	59.739685	1525.000000
Anogam_AGAP009980-RA	2646	2402.906	6.625109	402.000000
Anogam_AGAP009981-RA	453	231.310	1.198417	7.000000
Anogam_AGAP009982-RA	1038	794.906	284.461986	5710.000000
Anogam_AGAP009983-RA	1143	899.906	10.473304	238.000000
Anogam_AGAP009984-RA	1050	806.906	68.659189	1399.000000
Anogam_AGAP009985-RA	966	723.803	38.572035	705.000000
Anogam_AGAP009986-RA	699	459.413	1.120584	13.000000
Anogam_AGAP009987-RA	492	265.021	1.793101	12.000000
Anogam_AGAP009988-RA	762	521.302	18.535505	244.000000
Anogam_AGAP009989-RA	1194	950.906	22.113669	531.000000
Anogam_AGAP009990-RA	15219	14975.906	6.933353	2622.000000
Anogam_AGAP009991-RA	762	521.302	139.320148	1834.000000
Anogam_AGAP009992-RA	822	580.675	49.648018	728.000000
Anogam_AGAP009993-RA	1752	1508.906	18.240067	695.000000
Anogam_AGAP009994-RA	714	474.098	0.751759	9.000000
Anogam_AGAP009995-RA	3072	2828.906	0.867914	62.000000
Anogam_AGAP009996-RA	486	259.760	32.472100	213.000000
Anogam_AGAP009997-RA	825	583.645	25.647617	378.000000
Anogam_AGAP009998-RA	462	238.944	665.627365	4016.273654
Anogam_AGAP009999-RA	1404	1160.906	6.992954	205.000000
Anogam_AGAP010000-RA	660	421.504	138.859826	1478.000000
Anogam_AGAP010001-RA	435	216.307	6.224608	34.000000
Anogam_AGAP010002-RA	906	664.072	4.651396	78.000000
Anogam_AGAP010003-RA	1791	1547.906	5.423693	212.000000
Anogam_AGAP010004-RA	726	485.866	8.850386	108.586330
Anogam_AGAP010005-RA	1890	1646.906	9.882727	411.000000
Anogam_AGAP010006-RA	2970	2726.906	9.889645	681.000000
Anogam_AGAP010007-RA	1497	1253.906	38.466807	1218.000000
Anogam_AGAP010008-RA	990	747.697	16.789482	317.000000
Anogam_AGAP010009-RA	2076	1832.906	9.636037	446.000000
Anogam_AGAP010010-RA	1002	758.906	56.982115	1092.000000
Anogam_AGAP010011-RA	888	646.189	30.948220	505.000000
Anogam_AGAP010012-RA	2100	1856.906	32.010655	1501.000000
Anogam_AGAP010013-RA	486	259.760	2.744121	18.000000
Anogam_AGAP010014-RA	192	55.293	1228.289963	1715.000000
Anogam_AGAP010015-RA	720	479.970	0.577547	7.000000
Anogam_AGAP010016-RA	630	392.596	365.246495	3621.000000
Anogam_AGAP010017-RA	1452	1208.906	2.653361	81.000000
Anogam_AGAP010018-RA	492	265.021	6.283753	42.052868
Anogam_AGAP010019-RA	612	375.416	54.008404	512.000000
Anogam_AGAP010020-RA	1254	1010.906	10.380994	265.000000
Anogam_AGAP010021-RA	4938	4694.906	0.674787	80.000000
Anogam_AGAP010022-RA	4611	4367.906	0.453315	50.000000
Anogam_AGAP010023-RA	6771	6527.906	1.056175	174.102922
Anogam_AGAP010024-RA	9609	9365.906	2.202449	520.897078
Anogam_AGAP010025-RA	1332	1088.906	65.097827	1790.000000
Anogam_AGAP010026-RA	4317	4073.906	4.840855	498.000000
Anogam_AGAP010027-RA	1491	1247.906	0.063468	2.000000
Anogam_AGAP028424-RA	1503	1259.906	0.000000	0.000000
Anogam_AGAP010028-RA	3078	2834.906	2.374729	170.000000
Anogam_AGAP010029-RA	1899	1655.906	17.960071	751.000000
Anogam_AGAP010030-RA	1146	902.906	4.692941	107.000000
Anogam_AGAP010031-RA	1365	1121.906	200.067809	5668.000000
Anogam_AGAP010032-RA	1143	899.906	119.958930	2726.000000
Anogam_AGAP010033-RA	807	565.813	9.728492	139.000000
Anogam_AGAP010034-RA	804	562.842	21.811148	310.000000
Anogam_AGAP010035-RA	3888	3644.906	2.422826	223.000000
Anogam_AGAP010036-RA	423	206.467	28.386677	148.000000
Anogam_AGAP010037-RA	693	453.560	11.175806	128.000000
Anogam_AGAP010038-RA	258	89.429	30.997437	70.000000
Anogam_AGAP010039-RA	1419	1175.906	78.770110	2339.000000
Anogam_AGAP010040-RA	915	673.023	12.709470	216.000000
Anogam_AGAP010041-RA	2100	1856.906	8.743750	410.000000
Anogam_AGAP010042-RA	2466	2222.906	24.335113	1366.000000
Anogam_AGAP010043-RA	2412	2168.906	3.632945	198.973761
Anogam_AGAP010044-RA	2568	2324.906	14.972256	879.000000
Anogam_AGAP010045-RA	276	100.215	32.007741	81.000000
Anogam_AGAP010046-RA	357	155.146	1058.767447	4148.000000
Anogam_AGAP010047-RA	351	150.716	1403.355928	5341.000000
Anogam_AGAP010048-RA	2499	2255.906	0.667062	38.000000
Anogam_AGAP010049-RA	2349	2105.906	0.846208	45.000000
Anogam_AGAP010050-RA	2127	1883.906	16.164821	769.000000
Anogam_AGAP010051-RA	1971	1727.906	4.996204	218.000000
Anogam_AGAP010052-RA	393	182.632	97.791808	451.000000
Anogam_AGAP010053-RA	375	168.721	8.919037	38.000000
Anogam_AGAP010054-RA	2766	2522.906	3.610194	230.000000
Anogam_AGAP010055-RA	2448	2204.906	6.106504	340.000000
Anogam_AGAP010056-RA	1665	1421.906	73.998767	2657.000000
Anogam_AGAP010057-RA	1260	1016.906	211.379511	5428.000000
Anogam_AGAP010058-RA	1191	947.906	0.083554	2.000000
Anogam_AGAP010059-RA	1149	905.906	119.688986	2738.000000
Anogam_AGAP010060-RA	918	676.008	11.197554	191.148767
Anogam_AGAP010061-RA	4026	3782.906	3.393551	324.172473
Anogam_AGAP010062-RA	3426	3182.906	5.549001	446.000000
Anogam_AGAP010063-RA	1362	1118.906	9.150183	258.535117
Anogam_AGAP010064-RA	633	395.475	47.063294	470.000000
Anogam_AGAP010065-RA	498	270.312	537.802466	3671.000000
Anogam_AGAP010066-RA	588	352.708	185.143673	1649.000000
Anogam_AGAP010067-RA	1191	947.906	2.924399	70.000000
Anogam_AGAP010068-RA	480	254.496	0.933630	6.000000
Anogam_AGAP029107-RA	1287	1043.906	31.334481	826.000000
Anogam_AGAP010071-RA	2490	2246.906	3.137176	178.000000
Anogam_AGAP010072-RA	423	206.467	177.224931	924.000000
Anogam_AGAP010073-RA	1119	875.906	13.789427	305.000000
Anogam_AGAP010074-RA	1026	782.906	33.485152	662.000000
Anogam_AGAP010075-RA	459	236.404	114.746587	685.000000
Anogam_AGAP010076-RA	1167	923.906	54.992409	1283.000000
Anogam_AGAP010077-RA	1593	1349.906	3.080276	105.000000
Anogam_AGAP010078-RA	1515	1271.906	3.829604	123.000000
Anogam_AGAP010079-RA	165	44.456	16.034239	18.000000
Anogam_AGAP010080-RA	942	699.911	34.966296	618.000000
Anogam_AGAP010081-RA	1089	845.906	15.542464	332.000000
Anogam_AGAP010082-RA	213	65.107	161.183706	265.000000
Anogam_AGAP029053-RA	3522	3278.906	15.543662	1287.000000
Anogam_AGAP010085-RA	204	60.869	71.564773	110.000000
Anogam_AGAP010086-RA	1707	1463.906	3.543741	131.000000
Anogam_AGAP010087-RA	2049	1805.906	40.129130	1830.000000
Anogam_AGAP010088-RA	8034	7790.906	3.456405	680.000000
Anogam_AGAP010089-RA	1103	859.906	1.381574	30.000000
Anogam_AGAP010090-RA	5979	5735.906	1.511979	219.000000
Anogam_AGAP010094-RA	654	415.679	0.000000	0.000000
Anogam_AGAP010095-RA	744	503.560	0.000000	0.000000
Anogam_AGAP010096-RA	2037	1793.906	0.529804	24.000000
Anogam_AGAP013723-RA	567	333.073	0.000000	0.000000
Anogam_AGAP010097-RA	543	310.879	0.000000	0.000000
Anogam_AGAP010098-RA	480	254.496	2.489679	16.000000
Anogam_AGAP010099-RA	408	194.437	0.000000	0.000000
Anogam_AGAP010100-RA	408	194.437	0.203669	1.000000
Anogam_AGAP010101-RA	543	310.879	0.000000	0.000000
Anogam_AGAP013367-RA	456	233.851	0.000000	0.000000
Anogam_AGAP010102-RA	486	259.760	2.286768	15.000000
Anogam_AGAP010103-RA	399	187.316	0.824507	3.900000
Anogam_AGAP010104-RA	399	187.316	0.000000	0.000000
Anogam_AGAP010105-RA	375	168.721	0.000000	0.000000
Anogam_AGAP010106-RA	399	187.316	1.923850	9.100000
Anogam_AGAP010107-RA	399	187.316	0.000000	0.000000
Anogam_AGAP010108-RA	375	168.721	0.000000	0.000000
Anogam_AGAP010109-RA	408	194.437	0.000000	0.000000
Anogam_AGAP010110-RA	687	447.712	9.552749	108.000000
Anogam_AGAP010111-RA	891	649.170	1.104431	18.104788
Anogam_AGAP010112-RA	678	438.956	0.147766	1.637917
Anogam_AGAP010113-RA	696	456.483	0.000000	0.000000
Anogam_AGAP010114-RA	696	456.483	13.807748	159.163746
Anogam_AGAP010115-RA	2340	2096.906	0.283280	15.000000
Anogam_AGAP010116-RA	696	456.483	0.000000	0.000000
Anogam_AGAP010117-RA	708	468.218	0.000000	0.000000
Anogam_AGAP010118-RA	879	637.253	0.861535	13.863769
Anogam_AGAP013749-RA	561	327.503	0.000000	0.000000
Anogam_AGAP010119-RB	684	444.793	0.000000	0.000000
Anogam_AGAP010120-RA	720	479.970	0.966450	11.713593
Anogam_AGAP010121-RA	375	168.721	0.000000	0.000000
Anogam_AGAP010122-RA	1074	830.906	0.047660	1.000000
Anogam_AGAP010123-RA	564	330.292	0.000000	0.000000
Anogam_AGAP010124-RA	582	347.068	0.912808	8.000000
Anogam_AGAP010125-RA	822	580.675	1.229705	18.031443
Anogam_AGAP010126-RA	708	468.218	1.208195	14.285032
Anogam_AGAP010127-RA	696	456.483	1.492107	17.199711
Anogam_AGAP010128-RA	696	456.483	0.000000	0.000000
Anogam_AGAP010129-RA	1671	1427.906	62.871774	2267.000000
Anogam_AGAP010130-RB	852	610.449	63.249803	975.000000
Anogam_AGAP010131-RB	765	524.258	1228.002534	16257.000000
Anogam_AGAP010132-RA	1485	1241.906	3.346879	104.960262
Anogam_AGAP010133-RA	1479	1235.906	98.272537	3067.000000
Anogam_AGAP010134-RA	1152	908.906	18.081440	415.000000
Anogam_AGAP010135-RA	1206	962.906	13.982953	340.000000
Anogam_AGAP010136-RA	450	228.791	2.769990	16.003409
Anogam_AGAP010137-RA	1152	908.906	12.983632	297.996591
Anogam_AGAP010138-RA	516	286.319	20.608205	149.000000
Anogam_AGAP010139-RD	2055	1811.906	39.602839	1812.000000
Anogam_AGAP010140-RA	576	341.459	44.680988	385.263158
Anogam_AGAP010141-RA	615	378.277	37.298462	356.284687
Anogam_AGAP010142-RB	858	616.398	133.887448	2084.000000
Anogam_AGAP010143-RA	1512	1268.906	8.239072	264.000000
Anogam_AGAP010144-RA	333	137.842	15.513721	54.000000
Anogam_AGAP010145-RA	1437	1193.906	41.859406	1262.000000
Anogam_AGAP010146-RA	1332	1088.906	19.202040	528.000000
Anogam_AGAP010147-RK	5886	5642.906	5.235278	746.000000
Anogam_AGAP010148-RA	303	117.343	36.447767	108.000000
Anogam_AGAP010149-RA	1386	1142.906	3.950010	114.000000
Anogam_AGAP010150-RA	1305	1061.906	159.125735	4267.000000
